/home/nmerwin/Documents/IGPProject/data/hoechst/q21notreat_xy14c2.tif,q21,notreat,14,/home/nmerwin/Documents/IGPProject/data/p-p53/q21notreat_14_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q21notreat_xy15c2.tif,q21,notreat,15,/home/nmerwin/Documents/IGPProject/data/p-p53/q21notreat_15_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q21notreat_xy16c2.tif,q21,notreat,16,/home/nmerwin/Documents/IGPProject/data/p-p53/q21notreat_16_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q21notreat_xy17c2.tif,q21,notreat,17,/home/nmerwin/Documents/IGPProject/data/p-p53/q21notreat_17_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q21notreat_xy18c2.tif,q21,notreat,18,/home/nmerwin/Documents/IGPProject/data/p-p53/q21notreat_18_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q21notreat_xy19c2.tif,q21,notreat,19,/home/nmerwin/Documents/IGPProject/data/p-p53/q21notreat_19_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q21notreat_xy20c2.tif,q21,notreat,20,/home/nmerwin/Documents/IGPProject/data/p-p53/q21notreat_20_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q21notreat_xy21c2.tif,q21,notreat,21,/home/nmerwin/Documents/IGPProject/data/p-p53/q21notreat_21_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q21notreat_xy22c2.tif,q21,notreat,22,/home/nmerwin/Documents/IGPProject/data/p-p53/q21notreat_22_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q21notreat_xy23c2.tif,q21,notreat,23,/home/nmerwin/Documents/IGPProject/data/p-p53/q21notreat_23_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q21notreat_xy24c2.tif,q21,notreat,24,/home/nmerwin/Documents/IGPProject/data/p-p53/q21notreat_24_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q21notreat_xy25c2.tif,q21,notreat,25,/home/nmerwin/Documents/IGPProject/data/p-p53/q21notreat_25_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q21notreat_xy26c2.tif,q21,notreat,26,/home/nmerwin/Documents/IGPProject/data/p-p53/q21notreat_26_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q21notreat_xy27c2.tif,q21,notreat,27,/home/nmerwin/Documents/IGPProject/data/p-p53/q21notreat_27_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q21notreat_xy28c2.tif,q21,notreat,28,/home/nmerwin/Documents/IGPProject/data/p-p53/q21notreat_28_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q21notreat_xy29c2.tif,q21,notreat,29,/home/nmerwin/Documents/IGPProject/data/p-p53/q21notreat_29_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q21notreat_xy30c2.tif,q21,notreat,30,/home/nmerwin/Documents/IGPProject/data/p-p53/q21notreat_30_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q21notreat_xy12c2.tif,q21,notreat,12,/home/nmerwin/Documents/IGPProject/data/p-p53/q21notreat_12_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q43kinetin_xy13c2.tif,q43,kinetin,13,/home/nmerwin/Documents/IGPProject/data/p-p53/q43kinetin_13_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q43notreatxy15c2.tif,q43,notreat,15,/home/nmerwin/Documents/IGPProject/data/p-p53/q43notreat_15_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q43notreatxy16c2.tif,q43,notreat,16,/home/nmerwin/Documents/IGPProject/data/p-p53/q43notreat_16_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q43notreatxy17c2.tif,q43,notreat,17,/home/nmerwin/Documents/IGPProject/data/p-p53/q43notreat_17_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q43notreatxy18c2.tif,q43,notreat,18,/home/nmerwin/Documents/IGPProject/data/p-p53/q43notreat_18_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q43notreatxy19c2.tif,q43,notreat,19,/home/nmerwin/Documents/IGPProject/data/p-p53/q43notreat_19_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q43notreatxy20c2.tif,q43,notreat,20,/home/nmerwin/Documents/IGPProject/data/p-p53/q43notreat_20_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q43notreatxy21c2.tif,q43,notreat,21,/home/nmerwin/Documents/IGPProject/data/p-p53/q43notreat_21_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q43notreatxy22c2.tif,q43,notreat,22,/home/nmerwin/Documents/IGPProject/data/p-p53/q43notreat_22_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q43notreatxy23c2.tif,q43,notreat,23,/home/nmerwin/Documents/IGPProject/data/p-p53/q43notreat_23_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q43notreatxy24c2.tif,q43,notreat,24,/home/nmerwin/Documents/IGPProject/data/p-p53/q43notreat_24_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q43notreatxy25c2.tif,q43,notreat,25,/home/nmerwin/Documents/IGPProject/data/p-p53/q43notreat_25_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q43notreatxy26c2.tif,q43,notreat,26,/home/nmerwin/Documents/IGPProject/data/p-p53/q43notreat_26_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q43notreatxy27c2.tif,q43,notreat,27,/home/nmerwin/Documents/IGPProject/data/p-p53/q43notreat_27_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q43notreatxy28c2.tif,q43,notreat,28,/home/nmerwin/Documents/IGPProject/data/p-p53/q43notreat_28_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q43notreatxy29c2.tif,q43,notreat,29,/home/nmerwin/Documents/IGPProject/data/p-p53/q43notreat_29_c1.tif
/home/nmerwin/Documents/IGPProject/data/hoechst/q43notreatxy30c2.tif,q43,notreat,30,/home/nmerwin/Documents/IGPProject/data/p-p53/q43notreat_30_c1.tif
